ID,TARGET
111,1850.3526262779
112,1922.75340174791
113,1492.6970974769436
114,1731.909693512994
115,1907.009086967891
116,2298.947289728293
117,1702.5870497212613
118,1552.6578310338655
119,1923.9224992865627
120,1511.8599934150764
121,1922.3711409290854
122,1632.7875338275267
123,1753.0759073157108
124,1732.8485030623988
125,2116.228701094232
126,1867.0630973576467
127,1720.1942854227418
128,1596.5537101793718
129,1922.4347330891126
130,1816.7699327044795
131,1720.3144911751965
132,1672.5681065378324
133,1633.9596360281162
134,2206.891527822604
135,1982.4400985354794
136,1981.5255273187774
137,1922.914374857164
138,1735.5026688142875
139,1457.8701116300963
140,1609.692572257499
141,1734.9076934227255
142,1986.0581951199815
143,2599.99560767438
144,1857.8002360636838
145,2296.6699139515367
146,1666.1589788700524
147,2131.8319819035532
148,1975.6730361835178
149,1937.3171027183053
150,2046.870591915432
151,1399.9344811887133
152,1645.4662419947306
153,1849.871319881573
154,2095.46391690321
155,1624.7868985807163
156,2110.9364501982286
157,1864.5238399850405
158,1818.2230595959772
159,2065.431860151997
160,2181.798040105702
161,1602.203395506876
162,2057.3492236793113
163,1554.214876133628
164,2287.6628930152824
165,1578.70252516401
166,1731.1789719875442
167,1935.6011027497161
168,1646.4798221378157
169,1574.059609306774
170,1846.2534771518006
171,1416.695973754965
172,2080.3342974970355
173,1996.4915780759181
174,2241.296180293474
175,1771.2904359547574
176,2097.6844172933243
177,1896.9581025185755
178,2072.1724630191475
179,1513.0843189061004
180,1445.0690708799689
181,2314.9779622068963
182,2658.979571701673
183,1632.7097380071411
184,1687.155548100919
185,2021.502202789015
186,1783.8864187188153
187,2174.03715935288
188,1745.0705825639634
189,1417.226840076096
190,1741.0720434327648
191,1425.231332239952
192,1803.968334825149
193,1657.3001678283788
194,1988.3386867450727
195,1816.6160806566802
196,1875.7488269939083
197,2733.205597216389
198,1763.4927408464619
199,1281.103801528489
200,1938.723487274965
201,1985.9845304233968
202,2145.6004304631606
203,1286.8742926146654
204,1897.9268375209406
205,1754.947386706796
206,2012.3186647532277
207,2155.7879609593583
208,2637.756150365768
209,1786.8571542041393
210,2059.3428936457585
211,1694.3005890502243
212,1909.3914170211128
213,1568.946902175163
214,1817.4989386345055
215,1933.6444549087
216,2062.6000170300886
217,1709.7514935901286
218,1704.6045038428754
219,2130.946346596215
220,1872.4262496797824
221,1695.344337787812
222,1490.4857677353848
223,1914.0182598816575
224,1297.9178981411685
225,1744.5854079551048
226,2253.130401030451
227,1369.0596810947663
228,1488.7525026604355
229,2223.5230578367473
230,1523.075137554608
231,1923.6082671730105
232,1849.7940969785552
233,2334.787383434857
234,1700.9442967637106
235,2335.2197175307047
236,2264.426078812579
237,1815.4312536841492
238,1892.5223665027997
239,1874.4397345668951
240,1529.419251513093
241,1601.9128106902808
242,1893.4593842619672
243,1883.8373618300088
244,2460.2354524113207
245,1823.3761606202288
246,1709.3930068306756
247,1806.8823479353582
248,2181.4578089685238
249,1718.05578589566
250,1781.3260041215644
251,1694.866678979905
252,1311.9916272447945
253,1961.153116726157
254,1711.3282277981134
255,2069.135190770082
256,1562.187612699957
257,1842.1582340161658
258,1405.9774501958286
259,2290.86564494312
260,1602.3123061334775
261,1763.9546508494197
262,1445.8926717110674
263,2312.9229819228167
264,1834.5160630627242
265,1884.3869777081136
266,1741.3378785980547
267,1770.3230598426092
268,1906.8772250805548
269,1905.8809007618536
270,1461.658203657875
271,1678.4706912669326
272,1759.0329099051992
273,1656.6186667238483
274,1962.252717145068
275,2207.23067730984
276,1555.2154519177507
277,2408.927644936572
278,1703.7939339855566
279,1714.6829629388633
280,2016.696667230742
281,1862.9176790315332
282,2095.6487544360657
283,1693.8632629505562
284,1918.0399337747438
285,2495.548409304559
286,1885.9207782593846
287,1615.0067966412694
288,1410.2107852725057
289,1695.3196561706193
290,1685.308006133686
291,2114.949677804274
292,1821.309507549076
293,1541.0283233926118
294,2075.0028235128043
295,1882.3653473685415
296,1973.344866862516
297,1325.1018591328875
298,1657.6732057791285
299,1766.990673254687
300,2095.76040625746
301,1481.669547221959
302,1838.8844723402196
303,1891.2573752402463
304,1812.9310176752126
305,1706.5971811268603
306,2501.9081662182325
307,1509.4934737504354
308,2279.38939195362
309,1651.4939072884745
310,1766.0290212630753
311,1576.6363433433967
312,1921.3770945321464
313,1659.6622909126002
314,1841.6124383748456
315,1614.4204118100251
316,1622.4920040330853
317,1412.0747362430952
318,1980.0524832723254
319,1919.5881556264335
320,1855.5007283050134
321,1581.9281076180985
322,2660.7754020602642
323,1704.3820754736391
324,1489.2727977355457
325,1933.981309922824
326,1764.5407269286782
327,2125.635536526402
328,1409.3942211087565
329,1938.8745951905607
330,2024.4340628131313
331,1895.1879185825012
332,1951.9741467014169
333,2157.688757031705
334,1809.2922882698017
335,1512.4948324721865
336,1717.9808303728084
337,1855.0351752783906
338,1543.7606431570587
339,1875.3394757515698
340,2064.455479931041
341,1665.400239489166
342,1404.0065149146774
343,1976.372522886867
344,1702.588674385724
345,2206.786696716424
346,1651.6104091215186
347,2107.5477303394696
348,1525.2158338837125
349,1668.9877711172367
350,2493.611021425321
351,1900.8029124900866
352,1718.1159105294519
353,1295.620442592226
354,2072.717264377316
355,1875.8143332727593
356,2681.6642100311574
357,1988.9365188535332
358,2046.0354770489284
359,1849.231007477954
360,1898.7745712629778
361,2290.6278082700283
362,1740.0833277502006
363,1695.7928149377824
364,1776.6267713667205
365,1919.7034832152535
366,1111.626461999425
367,1612.052545000208
368,1700.575368178379
369,1631.6858102678018
370,1563.6122567547754
371,1967.3617622383626
372,1740.6659014767652
373,1755.3991192477451
374,2397.4707834710553
375,1775.6782657246063
376,1815.5367381015474
377,2107.6158344543323
378,2260.154684225359
379,1941.0776718171023
380,1844.374167103574
381,2182.0186398641317
382,2045.001137904105
383,2196.5082320486185
384,1656.178834153572
385,2106.6706315043843
386,2170.4237053728116
387,1655.1717076176042
388,2167.053207833849
389,2210.827718872531
390,1827.4682556738605
391,2104.925662512955
392,1852.4875406624776
393,1741.7383235683592
394,1516.8859969349828
395,1797.9318783541185
396,1867.5465855104922
397,1402.5689378392253
398,2022.4686267175782
399,1985.058017164396
400,1684.0073890750696
401,1681.4810883324058
402,1578.328382006007
403,1790.1686969349014
404,2089.554956011753
405,1945.282788927851
406,1413.0516659726616
407,2325.8098756150393
408,1828.5322066968592
409,1758.90411990719
410,2451.3755096069713
411,2004.227058301273
412,1904.0211581150081
413,1825.4367070753556
414,1883.44041143158
415,1706.19073799785
416,2037.6930800920913
417,1890.915737227127
418,1811.8137413433708
419,1979.3327858753082
420,1689.9021565091546
421,1623.7914153200902
422,2005.390969340018
423,2145.1964341622183
424,1644.9425353200975
425,1670.680287054374
426,2056.1860655422342
427,1893.4661597994034
428,1642.6144532724534
429,2752.9710029849734
430,1536.6475426378474
431,2152.6786859790072
432,1821.3556221648619
433,1332.5556743878453
434,2096.0341402332006
435,1677.1398973599264
436,1494.93279195699
437,1815.6345220723424
438,3140.424951067671
439,1990.6445821578106
440,1610.5285692989564
441,1612.4977819327316
442,1718.2239962633275
443,2017.2545219919039
444,2624.629946590371
445,1790.6011739632145
446,1696.5597373723554
447,2080.450637902666
448,1623.8848384324108
449,2822.1018154730373
450,1821.2041783029783
451,1493.8228317602525
452,1370.4322028207062
453,1614.793661661621
454,1900.1649379772407
455,1863.7875814506604
456,1791.6559215931727
457,1459.2889421057914
458,2185.107066713159
459,2163.3095171402915
460,1750.0592238803913
461,1566.506300394598
462,2186.6698853502603
463,1942.4127804863363
464,1673.41423359955
465,1770.687907453429
466,1661.5547396014872
467,1922.3510868941403
468,1509.745437124317
469,1648.9148778421911
470,1574.5269138338394
471,2114.097483318564
472,2145.5093568984466
473,1715.00293771354
474,1652.2159800203706
475,1375.1997633856336
476,2072.1931195622533
477,2316.718047628793
478,2071.5947001935806
479,2027.9188734860256
480,1708.9690520223958
481,1557.1599711829645
482,2176.4474437118342
483,1781.4401774515013
484,2078.0397010879187
485,2009.549491456075
486,1909.4283287343683
487,2127.915140853356
488,1669.2332835996344
489,1602.9150823502794
490,2615.969211358686
491,1693.2266968434944
492,1957.1191057375602
493,1619.6593797704002
494,1732.7703802612036
495,1769.0469447235039
496,1511.3981957056453
497,2020.4792849216046
498,1882.885138756701
499,2642.7310969351956
500,2255.265183936122
501,1689.4773183770337
502,1477.1762807809346
503,1802.1337602108313
504,2033.9364045971918
505,2199.7824094429966
506,2025.517961678454
507,1893.4244072455315
508,1651.653059863779
509,1800.670816637631
510,1841.472118489516
511,1639.2041841582018
512,1848.3454358141535
513,1967.2596823274102
514,1491.7823979006885
515,2032.6302374444213
516,1621.817402344292
517,1677.326825334586
518,2021.2159678998996
519,1594.2491888353834
520,1719.403504916118
521,1889.2286061521334
522,2511.5783791956214
523,1656.4142648318405
524,1558.0758027978138
525,1773.6201825833812
526,1607.0365596324107
527,2043.4015852270927
528,2262.527788375158
529,1616.2082625887351
530,1727.9581027091062
531,2046.2582193707171
532,1841.2083878185128
533,1659.3873519432448
534,1882.209393619771
535,1626.4558628068396
536,2164.9445347543096
537,2183.990783928522
538,1695.5970930160008
539,1690.5811167883269
540,1697.8821090550775
541,1490.07966866427
542,2283.577365127156
543,1800.704836463614
544,1792.7101934028688
545,2117.368249493786
546,1634.615700468924
547,1987.7936572438964
548,1872.236028045372
549,1697.1627140110859
550,1507.0530094653998
551,1675.048254418318
552,1565.3401850072817
553,1750.1625436206596
554,1764.5143170474682
555,2118.4119257144957
556,1916.6729521399611
557,2223.1553020374813
558,2588.649930643437
559,1496.993075858128
560,2000.1021251537336
561,1711.7104298091642
562,1876.58358207237
563,2202.632755012726
564,1473.9522592976339
565,1795.901162372702
566,1949.8446910713994
567,1935.8124706654712
568,1593.3136913452024
569,1662.233973773876
570,1634.543803081566
571,1702.7762846445275
572,1741.0790478060894
573,2098.9448626505036
574,1722.5460930202794
575,2415.278621055866
576,1820.6602059780344
577,2487.7053820783417
578,1460.8215753870063
579,1875.6460637494802
580,1542.6279799543317
581,2215.0501768169956
582,1729.0496144959766
583,1867.2042962436342
584,1843.2307893038135
585,1741.0522093768645
586,1646.961312910098
587,1589.646113043696
588,2029.6800735353536
589,1964.3185127426093
590,1650.6978383152875
591,2392.008538942665
592,1561.8815857716165
593,2500.533225446717
594,1501.1852296842517
595,1958.22638684347
596,1461.550397552841
597,1551.1016644636331
598,1741.8953697672962
599,1693.9426193641677
600,1534.3399920636102
601,2379.0999243091683
602,1827.3787370221999
603,1370.5558639791495
604,2112.7724924822423
605,1731.2780462898324
606,1720.399019505819
607,1688.415187624855
608,1661.1243143874217
609,1754.1209010040723
610,1640.1787435721167
611,1869.4936996400768
612,1871.4626012215901
613,1453.8487610267928
614,1659.1611346189527
615,1959.3139981053728
616,1933.8086581314062
617,2727.818564295705
618,1522.9879186529379
619,1353.5485484360274
620,1854.1578366959725
621,1597.147031351001
622,2075.9262101812687
623,1916.8035359149503
624,1743.6340029817472
625,2084.498732851166
626,2453.7641274291836
627,2131.1165548514236
628,1642.4601938181465
629,2075.549981334753
630,1980.199092630014
631,1565.4163526530535
632,1388.713525080912
633,1784.410462899119
634,1664.2568931420255
635,1784.4118278982824
636,1782.645289343678
637,1901.875294321368
638,1685.7947486493836
639,1952.6520357749412
640,1851.36571056285
641,1703.2784152331242
642,1570.5210626715977
643,1961.8739895626518
644,1791.1388489530716
645,1955.6126801176938
646,2819.959910648074
647,1473.1994549009146
648,1793.1933670371577
649,1585.498152103523
650,1951.2413766478076
651,1706.2781926562625
652,2373.669348648099
653,2127.21848353572
654,2158.0842849434925
655,2241.710269888704
656,1667.968906308722
657,1953.2168383715123
658,2294.7101733382087
659,1678.4586166275808
660,2493.301171868971
661,1643.7433541472303
662,1691.4050304365812
663,1965.1406753621645
664,1434.5661102589102
665,1550.7636769307737
666,1562.4686877950066
667,1818.0882074206938
668,2382.3973720666554
669,2767.592765640154
670,1911.4501738980757
671,2239.5466386141225
672,1927.535328337273
673,1871.2858919406872
674,1643.6295707964102
675,2020.755699431402
676,1899.166722234144
677,1501.6274646237148
678,2469.12349239559
679,1375.5254275273187
680,2075.0857652674954
681,1288.2275080956424
682,1657.9949600924392
683,1803.4445793415878
684,2135.268584940753
685,1970.474968848535
686,1705.2637199214805
687,1827.0156249217657
688,1865.7085445667676
689,1345.986477303864
690,2148.351805990177
691,1537.0599087818841
692,1773.0606264099224
693,1941.2586182475575
694,1844.0370478995017
695,1749.8184869715076
696,1668.9264217094897
697,1615.5967848628725
698,1823.613036513985
699,1647.461442946478
700,1690.9000960205778
701,1633.537781378047
702,1681.493412569891
703,1740.5716893053589
704,1978.8092273224229
705,1691.1297777476354
706,1627.3009640846108
707,1645.4616748213232
708,1639.7060627686087
709,1633.3479210461908
710,2538.8107212668756
711,1972.957709274249
712,1598.8600761282603
713,1757.1799848779528
714,2183.265434119543
715,2237.26380869453
716,1671.4571416427684
717,1739.3652034904783
718,1925.1479093594626
719,1525.9381776539012
720,1994.1589566897242
721,1795.5827918853392
722,2476.004799814964
723,2160.4058509747056
724,1768.4847769745927
725,1377.928607136425
726,1803.0228484590857
727,1792.5592224377347
728,2803.6545389768244
729,1843.1906279506031
730,1930.11070580321
731,1499.7715664861607
732,1495.3505002388029
733,1587.3766891291252
734,1930.7963870722706
735,1620.9529415401482
736,2314.0146000429418
737,1825.0689658452793
738,1656.4032438581514
739,1728.934458355805
740,1972.0744787621436
741,1973.596661411401
742,1587.7627044250985
743,1542.5922759013692
744,1643.5135146683429
745,2174.926535178918
746,1613.4895178433517
747,1846.9914252272843
748,1661.050117144913
749,1669.72012826498
750,1688.1691890769146
751,1960.1096740502999
752,1796.1098205357132
753,1949.605725210598
754,1542.9575161401303
755,1836.2681916832792
756,2041.8138212536587
757,2350.336975919776
758,1574.6936102545094
759,1654.6107663889659
760,1641.3284244504193
761,1296.9332891837857
762,1710.2926487351217
763,1710.2725792851786
764,1710.2658894685308
765,1710.2591996518831
766,1942.8040451148856
767,1726.689299283223
768,2073.964338597787
769,2062.0626968025636
770,2310.5075000450115
771,1506.0247561720832
772,1885.5421964055863
773,1490.8216518234499
774,1670.6595652939886
775,1500.8905779064462
776,1492.4066724521488
777,2018.994443066424
778,2078.6141091691306
779,1603.2432460339746
780,1565.1562751752708
781,1718.2158092054474
782,1931.9397000852111
783,1501.6831626842418
784,2136.0117896902634
785,1343.0256780758837
786,1628.6077259486335
787,1930.0579009234445
788,1829.169395897086
789,1962.0102245753772
790,5032.657194792282
791,1643.3949194572333
792,1563.1997143071314
793,1822.0233713131045
794,1782.899563300896
795,1640.4721655647177
796,1656.6347478205607
797,1640.3651473209572
798,1573.6507499318234
799,1411.6297469368267
800,1658.8727683458885
801,1638.6947189473824
802,2183.8524981381324
803,1728.3289715433243
804,1734.373702460215
805,1627.4894314240705
806,1703.3300719412377
807,1710.6540359978026
808,1656.5392501014767
809,2407.307514822971
810,1701.1788608651232
811,1656.7282546728047
812,1672.2421129398492
813,1666.2434468291133
814,2027.6038004636573
815,2082.521742497606
816,1543.1331291914103
817,2183.9487534591713
818,1802.716556031662
819,1676.5913641854504
820,2155.181633052587
821,1647.172709297203
822,1808.1638945496677
823,1707.5301497342773
824,1835.7077973307032
825,1702.482449254871
826,1568.716929343207
827,1549.3681865747374
828,1729.5516497820454
829,1895.8859756196093
830,1484.962647282394
831,1642.972463877441
832,2200.582353464615
833,1701.6984219734363
834,1687.6221799762113
835,1776.45201569656
836,1925.8064806499503
837,1998.4454566120462
838,1602.1111684171765
839,1728.947289008799
840,1712.448705170864
841,1773.43082352616
842,1628.0663699708089
843,1614.9066899889795
844,1252.1033267489313
845,1684.3694908198993
846,1697.0390053098256
847,1564.2531835913098
848,1742.7287483159432
849,1655.684694096789
850,2135.3574256134366
851,1545.7630114403198
852,1332.0033753307941
853,1578.116553268726
854,1544.1084749560546
855,1856.3370367417513
856,2018.4817893186155
857,1712.2605731108213
858,1294.2557659814247
859,2167.3426140804872
860,2094.4311748846553
861,1716.0703505052893
862,1633.8704723445553
863,1915.9683082691568
864,1887.6890213701504
865,1684.6498424035997
866,1708.902351836077
867,1457.8978755611674
868,1807.8254999493117
869,1676.5860672900205
870,1495.4873684872243
871,1659.0700404469828
872,1667.5048970705484
873,2573.0758921223965
874,1575.465033383873
875,1790.8509714327045
876,1855.1665201715211
877,1741.029109510191
878,2040.5427018771989
879,1352.5392643176833
880,1718.0035515488225
881,1807.187819691555
882,1832.452008824307
883,2031.7161675796065
884,2466.028031940871
885,1807.4241109504487
886,1698.4359159240582
887,1593.199522712163
888,1589.8365764949278
889,1879.1132161158857
890,1653.9562283363955
891,1559.6138869736947
892,1645.0951773050986
893,1691.6346331114592
894,1547.771881466558
895,1691.6011840282206
896,2500.330266217374
897,1683.7584048534793
898,1679.5070293601734
899,1871.6049060783475
900,1692.7378633415015
901,1592.3043457985352
902,1673.4832540654402
903,2035.5428662473475
904,2509.51330066703
905,1543.5297146164455
906,1757.6009910995008
907,1775.1788050678276
908,2032.7823326142345
909,1816.3915445135735
910,1948.9618413279377
911,2032.8672904438008
912,2222.699532389857
913,1238.4558131681124
914,1986.0410321585427
915,1639.8427204765364
916,1914.3364107947255
917,1641.830853450063
918,2003.2134720270833
919,2288.940685589763
920,1653.2498323550367
921,1591.8989991766152
922,1805.1661994153878
923,1298.3314278505886
924,1675.6889879994308
925,2056.1918432551843
926,1690.076131703777
927,1967.8309222349772
928,2068.8767607663876
929,1461.3963687740907
930,1863.3988037355718
931,1830.4024392009194
932,1734.4967609368882
933,1929.2211091355994
934,1640.3152103013479
935,1314.6560955767054
936,2026.1556147214928
937,2033.5887992262692
938,2263.3263856965673
939,1637.8963979293167
940,2254.1342769271214
941,1998.5123617102852
942,1910.411744556512
943,1939.1102810129141
944,1775.457803139578
945,1900.6280030646524
946,1699.4703575271606
947,1953.2107590109877
948,1845.6764647931227
949,1870.3159129556461
950,1803.46963795577
951,1712.7570197938826
952,1889.0894983971775
953,2026.781847511955
954,1371.2689327418411
955,1691.0805285009842
956,2495.137509918843
957,1726.3233266897128
958,1601.8370887918402
959,2062.0583706745215
960,1792.0688249284874
961,1765.2524443179216
962,2539.951408681306
963,1851.2708900377224
964,1571.4544879994532
965,1817.7527439547628
966,1653.3298278157645
967,1455.1055474164355
968,1867.042940717913
969,1674.420557132543
970,1547.4897961944723
971,1954.0418333737396
972,2795.592282237667
973,1530.0532234883513
974,2144.189655171281
975,2056.80302160634
976,1955.2538210044333
977,1860.1540747695767
978,2029.7032096552325
979,2024.3038091699934
980,1979.0131536064637
981,1818.1027746095476
982,2583.653624197086
983,1779.0098931846937
984,2168.698108207568
985,1582.4444354037935
986,2142.345065082288
987,1635.9325814669728
988,1321.8521805764458
989,1640.3377662753674
990,1732.9971239590113
991,1613.2620004055448
992,1668.7366352961146
993,1940.7428495516954
994,1790.5143002626119
995,1716.7699538836223
996,1985.9324548609172
997,1778.2651520648242
998,1305.9931444768645
999,1792.618898722246
1000,1802.5097597107024
1001,1738.4949710397927
1002,1476.356898095157
1003,1620.2698257079433
1004,1525.0469897482676
1005,1899.0638586359403
1006,1752.6114541236866
1007,1474.1102581229088
1008,2050.0838671175184
1009,2162.8846501201615
1010,1734.3437689519956
1011,1617.5129207597463
1012,1663.0190905320399
1013,2419.199223107314
1014,1786.1818526314632
1015,1688.3893269983112
1016,1995.4814976468188
1017,1753.630200258155
1018,2266.282193851426
1019,1965.6765838815104
1020,1719.3792687455498
1021,1584.1245066153026
1022,1470.3175174849753
1023,1461.398371094465
1024,1898.1756933926536
1025,1635.7222828092206
1026,1869.5936164693562
1027,1816.8836469880505
1028,1610.9038590861746
1029,1650.9625699483513
1030,1500.9630136571923
1031,2142.9581825502914
1032,1480.3504344000426
1033,1995.8015883020585
1034,1928.4012769659782
1035,1535.544708711203
1036,1697.8994597088308
1037,1478.8379414942099
1038,1880.2304648266556
1039,2239.647007069494
1040,1548.979288673637
1041,1936.5203159604455
1042,1601.6030331330205
1043,1686.7343253900824
1044,2035.4660347783824
1045,1326.6534960593183
1046,2279.4094688499745
1047,1466.3811549632221
1048,1806.6498784443083
1049,1851.2864265158453
1050,1702.0929646299155
1051,1851.43822878484
1052,1695.1825240955275
1053,1651.8322239988286
1054,1402.603701530314
1055,1635.0398838659476
1056,1824.003453439761
1057,1687.8482157114545
1058,1687.7746465509324
1059,1585.5072995377332
1060,1543.5646450011932
1061,1799.2541242052264
1062,2013.832366748452
1063,1730.5207711386713
1064,2500.3268437427455
1065,1995.0443600048304
1066,1729.0826495654987
1067,1460.2658658325474
1068,1650.5423167767374
1069,1685.0559697151734
1070,2006.0776019152538
1071,1660.0105756138505
1072,1659.6869722908964
1073,2541.8109539358975
1074,1904.473150621762
1075,1992.8870797137504
1076,2107.7427597388305
1077,1596.352791354635
1078,1839.386043509622
1079,2526.239704726856
1080,1624.2551707817647
1081,1972.032234739654
1082,1692.6435699010397
1083,1589.9044466488922
1084,2515.3273760317584
1085,1487.7975631635265
1086,1341.7825730364211
1087,1530.0470415305444
1088,2211.1788918636703
1089,1686.7608047889337
1090,1630.76009311378
1091,1829.2016326489634
1092,2048.514542056365
1093,1804.9899440980475
1094,2416.585298413768
1095,1794.797587909351
1096,1833.0964418308408
1097,1930.696994282313
1098,1426.613465525591
1099,1645.1367333174926
1100,1856.9911047874866
1101,1676.1527928049204
1102,2179.814133339559
1103,2236.9739709566093
1104,1611.5853617736473
1105,1651.203249475722
1106,2227.63026782459
1107,1585.624494225976
1108,1878.403114379306
1109,1842.267211662843
1110,1628.8489963401103
1111,1821.4613410075733
1112,1717.6082819615938
1113,1724.8244913148321
1114,1958.4943764233315
1115,1733.038565587639
1116,1864.5583741284663
1117,1890.7427848329107
1118,1569.4188182484108
1119,2062.9740724479866
1120,1648.7676552010664
1121,1674.2614912530735
1122,2045.9320844459469
1123,1758.651761812126
1124,1874.2833961465403
1125,1630.9540990686226
1126,1702.528815770348
1127,1817.5178921521572
1128,1595.4827614017142
1129,1885.010048260074
1130,1916.867125227775
1131,1834.2395968081487
1132,1910.0537943348759
1133,1678.5000721078807
1134,2367.9630228563196
1135,1774.0798833240492
1136,1477.557343104826
1137,1747.8944673011672
1138,1688.1505461739384
1139,1934.7831409108826
1140,2579.6468812519424
1141,1883.3408630153765
1142,2211.5537447879856
1143,1660.605065183969
1144,2283.799082385782
1145,1612.6815491517932
1146,1700.4388499746824
1147,1908.186127167603
1148,1819.0385116399827
1149,1619.6234715941764
1150,1727.657396474553
1151,1918.444732183502
1152,1786.2743997151492
1153,1677.0004754337795
1154,1855.8725921150378
1155,1802.2825173734752
1156,1560.3223751006658
1157,1569.500730919903
1158,1687.5333321651917
1159,1652.9904342548286
1160,1747.2412574369366
1161,1615.8719656332305
1162,1701.1008406611584
1163,1948.92205418082
1164,2604.3316385114917
1165,2045.5759227162653
1166,1866.4474602489063
1167,2046.1981590378027
1168,2045.284341299312
1169,1628.0332954418743
1170,1880.3080556872933
1171,1831.7769614329839
1172,1831.770271616336
1173,1739.262427993709
1174,1736.4778681433447
1175,1827.2028129877376
1176,1553.9024659626662
1177,1586.7541160932935
1178,2736.5046746554963
1179,1504.7146699899472
1180,2158.595008189588
1181,1666.9203998064959
1182,1683.0204270787801
1183,1767.517456205153
1184,1904.4913781506443
1185,1690.7375870519434
1186,1801.2294104723096
1187,2151.89115298879
1188,1689.3745569877287
1189,1564.3960024625185
1190,1410.2961580204746
1191,1674.9636144377585
1192,1497.4956582160373
1193,1921.5442544201208
1194,2255.4246362124018
1195,1825.2519546857097
1196,1955.60714572465
1197,2229.608426309068
1198,1944.770145491372
1199,1799.497349923143
1200,1676.2038548260898
1201,1787.460342626203
1202,1969.8299239783646
1203,1474.8861256867838
1204,1821.6088527568193
1205,1684.1755063718576
1206,1716.233153508047
1207,1518.7235695665477
1208,1854.4677117964143
1209,1882.9228254659863
1210,2249.5470426263446
1211,2243.577488577721
1212,2169.2998494376197
1213,1857.7695486301468
1214,1631.106290499693
1215,1704.6004609027357
1216,1857.058251969285
1217,1666.455270992499
1218,1639.918560039331
1219,2116.6799142052187
1220,1817.8151947186184
1221,1500.6930509191188
1222,1799.8461413668347
1223,2166.289622552991
1224,1593.0546176342955
1225,1768.1279557947557
1226,1784.55032066869
1227,1566.391130209935
1228,1806.6991017566256
1229,1711.2240582374588
1230,1524.1953196207057
1231,1621.5047034633576
1232,1655.673068094937
1233,1987.3209594089953
1234,1707.0927106770678
1235,1675.334408343196
1236,1411.316289587159
1237,1767.4722868416513
1238,1645.164448401266
1239,2146.7927363545355
1240,2327.3634016595997
1241,1814.6317268346993
1242,1600.891447845846
1243,2036.060198471061
1244,1550.0477119240297
1245,1742.3274567630165
1246,1670.0596528971407
1247,1561.778963120126
1248,1966.752755996324
1249,1474.676864665738
1250,1704.0084985268115
1251,2105.2357292138
1252,1678.2838253570644
1253,1655.1640283364386
1254,1535.883616606206
1255,1660.399847394518
1256,2263.419372090218
1257,1581.3911818488684
1258,2019.2852555987738
1259,2105.6707817036013
1260,1586.749405120231
1261,1767.9708030685474
1262,1660.7226006551564
1263,1532.857500547064
1264,1569.6445522197916
1265,1381.5477337304148
1266,2019.6090771325676
1267,1618.426491828519
1268,1434.247988595943
1269,2284.7059336057882
1270,1519.2918046439422
1271,2140.3809989224114
1272,1587.7257035522355
1273,1350.6815489442854
1274,1792.7342839124792
1275,1714.7754726665435
1276,1654.5827174791002
1277,2082.8823237567026
1278,1796.7757127962204
